Image composition and style,"Text, languages, letters, numbers, punctuation",Languages,Fictional and others,Yoruba text,,,
Image composition and style,"Text, languages, letters, numbers, punctuation",Languages,Fictional and others,Zentlardy,,,
Image composition and style,"Text, languages, letters, numbers, punctuation",Languages,Fictional and others,Zalgo text,,,
Image composition and style,"Text, languages, letters, numbers, punctuation",Languages,Fictional and others,Zulu text,,,
Image composition and style,"Text, languages, letters, numbers, punctuation",Errors,Ranguage,,,,
Image composition and style,"Text, languages, letters, numbers, punctuation",Errors,Engrish text,,,,
Image composition and style,"Text, languages, letters, numbers, punctuation",Errors,Mojibake text,,,,
Image composition and style,"Text, languages, letters, numbers, punctuation",Errors,Typo,,,,
Image composition and style,"Text, languages, letters, numbers, punctuation",Translation,Alternate language,,,,
Image composition and style,"Text, languages, letters, numbers, punctuation",Translation,Check translation,,,,
Image composition and style,"Text, languages, letters, numbers, punctuation",Translation,Hard-translated,,,,
Image composition and style,"Text, languages, letters, numbers, punctuation",Translation,Hard-translated,,,,
Image composition and style,"Text, languages, letters, numbers, punctuation",Translation,Partially translated,,,,
Image composition and style,"Text, languages, letters, numbers, punctuation",Translation,Poorly translated,,,,
Image composition and style,"Text, languages, letters, numbers, punctuation",Translation,Reverse Translation,,,,
Image composition and style,"Text, languages, letters, numbers, punctuation",Translation,Translated,,,,
Image composition and style,"Text, languages, letters, numbers, punctuation",Translation,Translation request,,,,
Image composition and style,"Text, languages, letters, numbers, punctuation",Other,Ciphertext,,,,
Image composition and style,"Text, languages, letters, numbers, punctuation",Other,Cursive,,,,
Image composition and style,"Text, languages, letters, numbers, punctuation",Other,Faux text,,,,
Image composition and style,"Text, languages, letters, numbers, punctuation",Other,Faux Cyrillic,,,,
Image composition and style,"Text, languages, letters, numbers, punctuation",Other,Faux Egyptian,,,,
Image composition and style,"Text, languages, letters, numbers, punctuation",Other,Faux Greek,,,,
Image composition and style,"Text, languages, letters, numbers, punctuation",Other,Faux Japanese,,,,
Image composition and style,"Text, languages, letters, numbers, punctuation",Other,Mixed-language text,,,,
Image composition and style,"Text, languages, letters, numbers, punctuation",Other,Bilingual text,,,,
Image composition and style,"Text, languages, letters, numbers, punctuation",Other,Multilingual text,,,,
Image composition and style,"Text, languages, letters, numbers, punctuation",Other,Fake text,,,,
Image composition and style,Symbols,Currency symbols,Dollar sign,,,,
Image composition and style,Symbols,Currency symbols,Euro sign,,,,
Image composition and style,Symbols,Currency symbols,Franc sign,,,,
Image composition and style,Symbols,Currency symbols,Indian rupee sign,,,,
Image composition and style,Symbols,Currency symbols,Pound sign,,,,
Image composition and style,Symbols,Currency symbols,Ruble sign,,,,
Image composition and style,Symbols,Currency symbols,Won sign,,,,
Image composition and style,Symbols,Currency symbols,Yen sign,,,,
Image composition and style,Symbols,Encodings,Barcode,,,,
Image composition and style,Symbols,Encodings,QR code,,,,
Image composition and style,Symbols,Cross Symbols,Cross,,,,
Image composition and style,Symbols,Cross Symbols,arrow cross,,,,
Image composition and style,Symbols,Cross Symbols,Balkenkreuz,,,,
Image composition and style,Symbols,Cross Symbols,Celtic cross,,,,
Image composition and style,Symbols,Cross Symbols,cross bottony,,,,
Image composition and style,Symbols,Cross Symbols,cross crosslet,,,,
Image composition and style,Symbols,Cross Symbols,cross fitchy,,,,
Image composition and style,Symbols,Cross Symbols,cross fleury,,,,
Image composition and style,Symbols,Cross Symbols,cross moline,,,,
Image composition and style,Symbols,Cross Symbols,cross patonce,,,,
Image composition and style,Symbols,Cross Symbols,cross patty,,,,
Image composition and style,Symbols,Cross Symbols,cross potent,,,,
Image composition and style,Symbols,Cross Symbols,crucifix,,,,
Image composition and style,Symbols,Cross Symbols,Greek cross,,,,
Image composition and style,Symbols,Cross Symbols,red cross,,,,
Image composition and style,Symbols,Cross Symbols,inverted cross,,,,
Image composition and style,Symbols,Cross Symbols,Iron Cross,,,,
Image composition and style,Symbols,Cross Symbols,Latin cross,,,,
Image composition and style,Symbols,Cross Symbols,Maltese cross,,,,
Image composition and style,Symbols,Cross Symbols,Orthodox cross,,,,
Image composition and style,Symbols,Cross Symbols,plus sign,,,,
Image composition and style,Symbols,Cross Symbols,Sun cross,,,,
Image composition and style,Symbols,Cross Symbols,two-barred cross,,,,
Image composition and style,Symbols,Misc Symbols,Anarchy symbol,,,,
Image composition and style,Symbols,Misc Symbols,Ankh,,,,
Image composition and style,Symbols,Misc Symbols,Ars Goetia,,,,
Image composition and style,Symbols,Misc Symbols,Battery indicator,,,,
Image composition and style,Symbols,Misc Symbols,Biohazard symbol,,,,
Image composition and style,Symbols,Misc Symbols,Black Sun,,,,
Image composition and style,Symbols,Misc Symbols,Caduceus,,,,
Image composition and style,Symbols,Misc Symbols,Compass rose,,,,
Image composition and style,Symbols,Misc Symbols,Digital rain,,,,
Image composition and style,Symbols,Misc Symbols,Fasces,,,,
Image composition and style,Symbols,Misc Symbols,Flammable symbol,,,,
Image composition and style,Symbols,Misc Symbols,Fleur-de-lis,,,,
Image composition and style,Symbols,Misc Symbols,Fragile Symbol,,,,
Image composition and style,Symbols,Misc Symbols,Hammer and sickle,,,,
Image composition and style,Symbols,Misc Symbols,Kolovrat,,,,
Image composition and style,Symbols,Misc Symbols,Lightning bolt symbol,,,,
Image composition and style,Symbols,Misc Symbols,No symbol,,,,
Image composition and style,Symbols,Misc Symbols,No entry sign,,,,
Image composition and style,Symbols,Misc Symbols,No smoking,,,,
Image composition and style,Symbols,Misc Symbols,Onsen symbol,,,,
Image composition and style,Symbols,Misc Symbols,Om,,,,
Image composition and style,Symbols,Misc Symbols,Ouroboros,,,,
Image composition and style,Symbols,Misc Symbols,Parental Advisory,,,,
Image composition and style,Symbols,Misc Symbols,Peace symbol,,,,
Image composition and style,Symbols,Misc Symbols,Power symbol,,,,
Image composition and style,Symbols,Misc Symbols,Radiation symbol,,,,
Image composition and style,Symbols,Misc Symbols,Recycling symbol,,,,
Image composition and style,Symbols,Misc Symbols,Reichsadler,,,,
Image composition and style,Symbols,Misc Symbols,Restroom symbol,,,,
Image composition and style,Symbols,Misc Symbols,Rod of Asclepius,,,,
Image composition and style,Symbols,Misc Symbols,Star of life,,,,
Image composition and style,Symbols,Misc Symbols,Sigil of Lucifer,,,,
Image composition and style,Symbols,Misc Symbols,Signal bar,,,,
Image composition and style,Symbols,Misc Symbols,Skull and crossbones,,,,
Image composition and style,Symbols,Misc Symbols,Jolly Roger,,,,
Image composition and style,Symbols,Misc Symbols,Totenkopf,,,,
Image composition and style,Symbols,Misc Symbols,Star and crescent,,,,
Image composition and style,Symbols,Misc Symbols,Swastika,,,,
Image composition and style,Symbols,Misc Symbols,Trigram,,,,
Image composition and style,Symbols,Misc Symbols,Bagua,,,,
Image composition and style,Symbols,Misc Symbols,Tryzub,,,,
Image composition and style,Symbols,Misc Symbols,Tomoe,,,,
Image composition and style,Symbols,Misc Symbols,Mitsudomoe,,,,
Image composition and style,Symbols,Misc Symbols,Warning sign,,,,
Image composition and style,Symbols,Misc Symbols,Wheelchair sign,,,,
Image composition and style,Symbols,Misc Symbols,Wheel of Dharma,,,,
Image composition and style,Symbols,Misc Symbols,Wi-Fi symbol,,,,
Image composition and style,Symbols,Misc Symbols,Wolfsangel,,,,
Image composition and style,Symbols,Misc Symbols,X mark,,,,
Image composition and style,Symbols,Misc Symbols,Spoken X,,,,
Image composition and style,Symbols,Misc Symbols,Yin Yang,,,,
Image composition and style,Symbols,Misc Symbols,Zodiac,,,,
Image composition and style,Symbols,Genders / Astronomical Symbols,Sun symbol,,,,
Image composition and style,Symbols,Genders / Astronomical Symbols,Mercury symbol,,,,
Image composition and style,Symbols,Genders / Astronomical Symbols,Venus symbol,,,,
Image composition and style,Symbols,Genders / Astronomical Symbols,Mars symbol,,,,
Image composition and style,Symbols,Genders / Astronomical Symbols,Jupiter symbol,,,,
Image composition and style,Symbols,Genders / Astronomical Symbols,Saturn symbol,,,,
Image composition and style,Symbols,Genders / Astronomical Symbols,Uranus symbol,,,,
Image composition and style,Symbols,Genders / Astronomical Symbols,Neptune symbol,,,,
Image composition and style,Symbols,Genders / Astronomical Symbols,Pluto symbol,,,,
Image composition and style,Symbols,Additional symbols for genders,Androgyne symbol,,,,
Image composition and style,Symbols,Additional symbols for genders,Interlocked Mars symbols,,,,
Image composition and style,Symbols,Additional symbols for genders,Interlocked Mars and Venus symbols,,,,
Image composition and style,Symbols,Additional symbols for genders,Interlocked Venus symbols,,,,
Image composition and style,Symbols,Additional symbols for genders,Male-Female symbol,,,,
Image composition and style,Symbols,Additional symbols for genders,Neutered symbol,,,,
Image composition and style,Symbols,Additional symbols for genders,Transgender symbol,,,,
Image composition and style,Symbols,Road signs,Bicycles only sign,,,,
Image composition and style,Symbols,Road signs,Bus stop,,,,
Image composition and style,Symbols,Road signs,Falling rocks sign,,,,
Image composition and style,Symbols,Road signs,Motor vehicles only sign,,,,
Image composition and style,Symbols,Road signs,No parking sign,,,,
Image composition and style,Symbols,Road signs,No pedestrian crossing sign,,,,
Image composition and style,Symbols,Road signs,No stopping sign,,,,
Image composition and style,Symbols,Road signs,No U-turn sign,,,,
Image composition and style,Symbols,Road signs,One way sign,,,,
Image composition and style,Symbols,Road signs,Parking permissive sign,,,,
Image composition and style,Symbols,Road signs,Pedestrian crossing sign,,,,
Image composition and style,Symbols,Road signs,Pedestrians only sign,,,,
Image composition and style,Symbols,Road signs,Railroad crossing ahead sign,,,,
Image composition and style,Symbols,Road signs,Road closed to Vehicles sign,,,,
Image composition and style,Symbols,Road signs,Road narrows sign,,,,
Image composition and style,Symbols,Road signs,School crossing sign,,,,
Image composition and style,Symbols,Road signs,Speed limit sign,,,,
Image composition and style,Symbols,Road signs,Stop sign,,,,
Image composition and style,Symbols,Road signs,Straight or left turn sign,,,,
Image composition and style,Symbols,Road signs,Straight or right turn sign,,,,
Image composition and style,Symbols,Road signs,Turn left sign,,,,
Image composition and style,Symbols,Road signs,Turn right sign,,,,
Image composition and style,Symbols,Symbols from the real world,Fleur-de-lis,,,,
Image composition and style,Symbols,Symbols from the real world,Kikumon,,,,
Image composition and style,Symbols,Symbols from the real world,Mitsuba Aoi,,,,
Image composition and style,Symbols,Symbols from the real world,Oda Uri,,,,
Image composition and style,Symbols,Symbols from the real world,Sanada Clan (emblem),,,,
Image composition and style,Symbols,Symbols from the real world,Sakamoto Clan (emblem),,,,
Image composition and style,Symbols,Symbols from series,Arknights,Great Lungmen logo,,,
Image composition and style,Symbols,Symbols from series,Arknights,Penguin Logistics logo,,,
Image composition and style,Symbols,Symbols from series,Arknights,Rhine Lab logo,,,
Image composition and style,Symbols,Symbols from series,Arknights,Rhodes Island logo,,,
Image composition and style,Symbols,Symbols from series,Arknights,Ursus Empire logo,,,
Image composition and style,Symbols,Symbols from series,Azur Lane,Dragon Empery (emblem),,,
Image composition and style,Symbols,Symbols from series,Azur Lane,Eagle Union (emblem),,,
Image composition and style,Symbols,Symbols from series,Azur Lane,Iris Libre (emblem),,,
Image composition and style,Symbols,Symbols from series,Azur Lane,Iron Blood (emblem),,,
Image composition and style,Symbols,Symbols from series,Azur Lane,Northern Parliament (emblem),,,
Image composition and style,Symbols,Symbols from series,Azur Lane,Sakura Empire (emblem),,,
Image composition and style,Symbols,Symbols from series,Azur Lane,Royal Navy Emblem,,,
Image composition and style,Symbols,Symbols from series,Azur Lane,Sardegna Empire (emblem),,,
Image composition and style,Symbols,Symbols from series,Azur Lane,Vichya Dominion (emblem),,,
Image composition and style,Symbols,Symbols from series,Blazblue,Blazblue insignia,,,
Image composition and style,Symbols,Symbols from series,Bleach,Shihouin symbol,,,
Image composition and style,Symbols,Symbols from series,Bleach,Shinigami daikou symbol,,,
Image composition and style,Symbols,Symbols from series,Fate (series),Command spell,,,
Image composition and style,Symbols,Symbols from series,Fullmetal Alchemist,Amestris symbol,,,
Image composition and style,Symbols,Symbols from series,Fullmetal Alchemist,Flamel symbol,,,
Image composition and style,Symbols,Symbols from series,Gensou Suikoden,True Rune,,,
Image composition and style,Symbols,Symbols from series,Girls und Panzer,Ooarai (emblem),,,
Image composition and style,Symbols,Symbols from series,Girls und Panzer,St. Gloriana's (emblem),,,
Image composition and style,Symbols,Symbols from series,Girls und Panzer,Saunders (emblem),,,
Image composition and style,Symbols,Symbols from series,Girls und Panzer,Anzio (emblem),,,
Image composition and style,Symbols,Symbols from series,Girls und Panzer,Pravda (emblem),,,
Image composition and style,Symbols,Symbols from series,Girls und Panzer,Kuromorimine (emblem),,,
Image composition and style,Symbols,Symbols from series,Girls und Panzer,Chi-Hatan (emblem),,,
Image composition and style,Symbols,Symbols from series,Girls und Panzer,Keizoku (emblem),,,
Image composition and style,Symbols,Symbols from series,Girls und Panzer,Selection University (emblem),,,
Image composition and style,Symbols,Symbols from series,Girls und Panzer,Japanese Tankery League (emblem),,,
Image composition and style,Symbols,Symbols from series,Identity V,Muse Mark,,,
Image composition and style,Symbols,Symbols from series,Kemono Friends,Japari symbol,,,
Image composition and style,Symbols,Symbols from series,Naruto,Amegakure symbol,,,
Image composition and style,Symbols,Symbols from series,Naruto,Iwagakure symbol,,,
Image composition and style,Symbols,Symbols from series,Naruto,Konohagakure symbol,,,
Image composition and style,Symbols,Symbols from series,Naruto,Kirigakure symbol,,,
Image composition and style,Symbols,Symbols from series,Naruto,Otogakure symbol,,,
Image composition and style,Symbols,Symbols from series,Naruto,Sunagakure symbol,,,
Image composition and style,Symbols,Symbols from series,Naruto,Uchiha symbol,,,
Image composition and style,Symbols,Symbols from series,One Piece,Straw Hats Jolly Roger,,,
Image composition and style,Symbols,Symbols from series,Shingeki no Kyojin,Survey Corps (Emblem),,,
Image composition and style,Symbols,Symbols from series,Shingeki no Kyojin,Garrison Regiment (Emblem),,,
Image composition and style,Symbols,Symbols from series,Shingeki no Kyojin,Military Police Brigade (Emblem),,,
Image composition and style,Symbols,Symbols from series,Shingeki no Kyojin,Training Corps (Emblem),,,
Image composition and style,Symbols,Symbols from series,Suite Precure,G-clef (Suite Precure),,,
Image composition and style,Symbols,Symbols from series,Tales of Xillia,Xillia Symbol,,,
Image composition and style,Symbols,Symbols from series,World Witches Series,501st Joint Fighter Wing (emblem),,,
Image composition and style,Symbols,Symbols from series,World Witches Series,502nd Joint Fighter Wing (emblem),,,
Image composition and style,Symbols,Symbols from series,World Witches Series,503rd Joint Fighter Wing (emblem),,,
Image composition and style,Symbols,Symbols from series,World Witches Series,504th Joint Fighter Wing (emblem),,,
Image composition and style,Symbols,Symbols from series,World Witches Series,505th Joint Fighter Wing (emblem),,,
Image composition and style,Symbols,Symbols from series,World Witches Series,506th Joint Fighter Wing (emblem),,,
Image composition and style,Symbols,Symbols from series,World Witches Series,507th Joint Fighter Wing (emblem),,,
Image composition and style,Symbols,Symbols from series,World Witches Series,508th Joint Fighter Wing (emblem),,,
Body,Head,Ear Focus,,,,,
Body,Head,Ears,Animal ears,animal ears,,,
Body,Head,Ears,Animal ears,animal ears,axolotl ears,,
Body,Head,Ears,Animal ears,animal ears,bat ears,,
Body,Head,Ears,Animal ears,animal ears,bear ears,,
Body,Head,Ears,Animal ears,animal ears,rabbit ears,,
Body,Head,Ears,Animal ears,animal ears,cat ears,,
Body,Head,Ears,Animal ears,animal ears,cow ears,,
Body,Head,Ears,Animal ears,animal ears,deer ears,,
Body,Head,Ears,Animal ears,animal ears,dog ears,,
Body,Head,Ears,Animal ears,animal ears,ferret ears,,
Body,Head,Ears,Animal ears,animal ears,fox ears,,
Body,Head,Ears,Animal ears,animal ears,goat ears,,
Body,Head,Ears,Animal ears,animal ears,horse ears,,
Body,Head,Ears,Animal ears,animal ears,kemonomimi mode,,
Body,Head,Ears,Animal ears,animal ears,lion ears,,
Body,Head,Ears,Animal ears,animal ears,monkey ears,,
Body,Head,Ears,Animal ears,animal ears,mouse ears,,
Body,Head,Ears,Animal ears,animal ears,panda ears,,
Body,Head,Ears,Animal ears,animal ears,pikachu ears,,
Body,Head,Ears,Animal ears,animal ears,pig ears,,
Body,Head,Ears,Animal ears,animal ears,raccoon ears,,
Body,Head,Ears,Animal ears,animal ears,sheep ears,,
Body,Head,Ears,Animal ears,animal ears,squirrel ears,,
Body,Head,Ears,Animal ears,animal ears,tiger ears,,
Body,Head,Ears,Animal ears,animal ears,wolf ears,,
Body,Head,Ears,Animal ears,fake animal ears,,,
Body,Head,Ears,Animal ears,fake animal ears,animal ear headphones,,
Body,Head,Ears,Animal ears,fake animal ears,bear ear headphones,,
Body,Head,Ears,Animal ears,fake animal ears,cat ear headphones,,
Body,Head,Ears,Animal ears,fake animal ears,rabbit ear headphones,,
Body,Head,Ears,Animal ears,floppy ears,,,
Body,Head,Ears,Animal ears,hair ears,,,
Body,Head,Ears,Other ears,pointy ears,,,
Body,Head,Ears,Other ears,long pointy ears,,,
Body,Head,Ears,Other ears,robot ears,,,
Body,Head,Ears,Number of ears,extra ears,,,
Body,Head,Ears,"Objects for the ears, or objects with ears",ear piercing,,,
Body,Head,Ears,"Objects for the ears, or objects with ears",ear protection,,,
Body,Head,Ears,"Objects for the ears, or objects with ears",earrings,,,
Body,Head,Ears,"Objects for the ears, or objects with ears",single earring,,,
Body,Head,Ears,"Objects for the ears, or objects with ears",headphones,,,
Body,Head,Ears,"Objects for the ears, or objects with ears",object behind ear,,,
Body,Head,Ears,Misc,covering own ears,,,
Body,Head,Ears,Misc,biting ear,,,
Body,Head,Ears,Misc,grabbing another's ear,,,
Body,Head,Ears,Misc,ear wiggle,,,
Body,Head,Ears,Misc,ears down,,,
Body,Head,Ears,Misc,ears through headwear,,,
Body,Head,Ears,Misc,ears under headwear,,,
Body,Head,Ears,Misc,hand on own ear,,,
Body,Head,Ears,Misc,holding ears,,,
Body,Head,Ears,Misc,licking ear,,,
Body,Head,Ears,Misc,notched ear,,,
Body,Head,Ears,Misc,single ear down,,,
Body,Head,Eyebrows,,,,,
Body,Head,Eyebrows,Expressing Emotion,raised eyebrows,,,
Body,Head,Eyebrows,Expressing Emotion,raised eyebrows,,,
Body,Head,Eyebrows,Expressing Emotion,cocked eyebrow,,,
Body,Head,Eyebrows,Expressing Emotion,raised inner eyebrows,,,
Body,Head,Eyebrows,Expressing Emotion,furrowed brow,,,
Body,Head,Eyebrows,Expressing Emotion,v-shaped eyebrows,,,
Body,Head,Eyebrows,Sizes and shapes,short eyebrows,,,
Body,Head,Eyebrows,Sizes and shapes,thick eyebrows,,,
Body,Head,Eyebrows,Sizes and shapes,huge eyebrows,,,
Body,Head,Eyebrows,Sizes and shapes,long eyebrows,,,
Body,Head,Eyebrows,Sizes and shapes,unibrow,,,
Body,Head,Eyebrows,Sizes and shapes,forked eyebrows,,,
Body,Head,Eyebrows,Sizes and shapes,curly eyebrows,,,
Body,Head,Eyebrows,Sizes and shapes,hikimayu,,,
Body,Head,Eyebrows,Sizes and shapes,eyebrow piercing,,,
Body,Head,Eyebrows,Sizes and shapes,eyebrow cut,,,
Body,Head,Eyebrows,Sizes and shapes,scar across eyebrow,,,
Body,Head,Eyebrows,In relation to hair,eyebrows hidden by hair,,,
Body,Head,Eyebrows,In relation to hair,mismatched eyebrows,,,
Body,Head,Eyebrows,Other,no eyebrows,,,
Body,Head,Eyelashes,,,,,
Body,Head,Eyelashes,colored eyelashes,,,,
Body,Head,Eyelashes,mismatched eyelashes,,,,
Body,Head,Eyelashes,eyelash ornament,,,,
Body,Head,Eyelashes,long eyelashes,,,,
Body,Head,Eyelashes,mascara,,,,
Body,Head,Eyelashes,thick eyelashes,,,,
Body,Face,Main,multiple expressions,,,,
Body,Face,Main,expression chart,,,,
Body,Face,Emotions,angry,,,,
Body,Face,Emotions,angry,anger vein,,,
Body,Face,Emotions,angry,annoyed,,,
Body,Face,Emotions,angry,clenched teeth,,,
Body,Face,Emotions,angry,scowl,,,
Body,Face,Emotions,annoyed,,,,
Body,Face,Emotions,blush,,,,
Body,Face,Emotions,blush,blush stickers,,,
Body,Face,Emotions,blush,embarrassed,,,
Body,Face,Emotions,blush,full-face blush,,,
Body,Face,Emotions,blush,nose blush,,,
Body,Face,Emotions,bored,,,,
Body,Face,Emotions,closed eyes,,,,
Body,Face,Emotions,confused,,,,
Body,Face,Emotions,crazy,,,,
Body,Face,Emotions,despair,,,,
Body,Face,Emotions,determined,,,,
Body,Face,Emotions,disappointed,,,,
Body,Face,Emotions,disdain,,,,
Body,Face,Emotions,disgust,,,,
Body,Face,Emotions,drunk,,,,
Body,Face,Emotions,envy,,,,
Body,Face,Emotions,excited,,,,
Body,Face,Emotions,exhausted,,,,
Body,Face,Emotions,expressionless,,,,
Body,Face,Emotions,facepalm,,,,
Body,Face,Emotions,flustered,,,,
Body,Face,Emotions,frustrated,,,,
Body,Face,Emotions,furrowed brow,,,,
Body,Face,Emotions,grimace,,,,
Body,Face,Emotions,guilt,,,,
Body,Face,Emotions,happy,,,,
Body,Face,Emotions,kubrick stare,,,,
Body,Face,Emotions,lonely,,,,
Body,Face,Emotions,nervous,,,,
Body,Face,Emotions,nosebleed,,,,
Body,Face,Emotions,one eye closed,,,,
Body,Face,Emotions,round mouth,,,,
Body,Face,Emotions,round mouth,open mouth,,,
Body,Face,Emotions,round mouth,parted lips,,,
Body,Face,Emotions,pain,,,,
Body,Face,Emotions,pout,,,,
Body,Face,Emotions,raised eyebrow,,,,
Body,Face,Emotions,raised inner eyebrows,,,,
Body,Face,Emotions,rape face,,,,
Body,Face,Emotions,rolling eyes,,,,
Body,Face,Emotions,sad,,,,
Body,Face,Emotions,sad,depressed,,,
Body,Face,Emotions,sad,frown,,,
Body,Face,Emotions,sad,gloom (expression),,,
Body,Face,Emotions,sad,tears,,,
Body,Face,Emotions,scared,,,,
Body,Face,Emotions,scared,panicking,,,
Body,Face,Emotions,scared,worried,,,
Body,Face,Emotions,serious,,,,
Body,Face,Emotions,sigh,,,,
Body,Face,Emotions,sleepy,,,,
Body,Face,Emotions,sulking,,,,
Body,Face,Emotions,surprised,,,,
Body,Face,Emotions,thinking,,,,
Body,Face,Emotions,thinking,pensive,,,
Body,Face,Emotions,v-shaped eyebrows,,,,
Body,Face,Emotions,wince,,,,
Body,Face,Sexual,afterglow,,,,
Body,Face,Sexual,ahegao,,,,
Body,Face,Sexual,fucked silly,,,,
Body,Face,Sexual,aroused,,,,
Body,Face,Sexual,fucked silly,,,,
Body,Face,Sexual,in heat,,,,
Body,Face,Sexual,naughty face,,,,
Body,Face,Sexual,ohhoai,,,,
Body,Face,Sexual,seductive smile,,,,
Body,Face,Sexual,torogao,,,,
Body,Face,Smile,:d,,,,
Body,Face,Smile,crazy smile,,,,
Body,Face,Smile,evil smile,,,,
Body,Face,Smile,fingersmile,,,,
Body,Face,Smile,forced smile,,,,
Body,Face,Smile,glasgow smile,,,,
Body,Face,Smile,grin,,,,
Body,Face,Smile,evil grin,,,,
Body,Face,Smile,light smile,,,,
Body,Face,Smile,sad smile,,,,
Body,Face,Smile,seductive smile,,,,
Body,Face,Smile,smile,,,,
Body,Face,Smile,stifled laugh,,,,
Body,Face,Smug,doyagao,,,,
Body,Face,Smug,smirk,,,,
Body,Face,Smug,smug,,,,
Body,Face,Smug,troll face,,,,
Body,Face,Surprised/Scared/Sad,^^^,,,,
Body,Face,Surprised/Scared/Sad,color drain,,,,
Body,Face,Surprised/Scared/Sad,depressed,,,,
Body,Face,Surprised/Scared/Sad,despair,,,,
Body,Face,Surprised/Scared/Sad,gloom (expression),,,,
Body,Face,Surprised/Scared/Sad,horrified,,,,
Body,Face,Surprised/Scared/Sad,screaming,,,,
Body,Face,Surprised/Scared/Sad,sobbing,,,,
Body,Face,Surprised/Scared/Sad,traumatized,,,,
Body,Face,Surprised/Scared/Sad,turn pale,,,,
Body,Face,Surprised/Scared/Sad,wavy mouth,,,,
Body,Face,Emotes,;),,,,
Body,Face,Emotes,:d,,,,
Body,Face,Emotes,:d,;d,,,
Body,Face,Emotes,:d,xd,,,
Body,Face,Emotes,:d,d:,,,
Body,Face,Emotes,:3,,,,
Body,Face,Emotes,:3,;3,,,
Body,Face,Emotes,:3,x3,,,
Body,Face,Emotes,:3,3:,,,
Body,Face,Emotes,:3,0w0,,,
Body,Face,Emotes,:3,uwu,,,
Body,Face,Emotes,:p,,,,
Body,Face,Emotes,:p,;p,,,
Body,Face,Emotes,:q,,,,
Body,Face,Emotes,:q,;q,,,
Body,Face,Emotes,>:),,,,
Body,Face,Emotes,>:(,,,,
Body,Face,Emotes,:t,,,,
Body,Face,Emotes,:t,:i,,,
Body,Face,Emotes,:/,,,,
Body,Face,Emotes,:|,,,,
Body,Face,Emotes,x mouth,,,,
Body,Face,Emotes,:c,,,,
Body,Face,Emotes,c:,,,,
Body,Face,Emotes,:<,,,,
Body,Face,Emotes,:<,;<,,,
Body,Face,Emotes,:<,diamond mouth,,,
Body,Face,Emotes,:>,,,,
Body,Face,Emotes,:>=,,,,
Body,Face,Emotes,:o,,,,
Body,Face,Emotes,:o,;o,,,
Body,Face,Emotes,o3o,,,,
Body,Face,Emotes,o3o,>3<,,,
Body,Face,Emotes,o_o,,,,
Body,Face,Emotes,o_o,0_0,,,
Body,Face,Emotes,o_o,|_|,,,
Body,Face,Emotes,o_o,._.,,,
Body,Face,Emotes,o_o,solid circle eyes,,,
Body,Face,Emotes,o_o,heart-shaped eyes,,,
Body,Face,Emotes,^_^,,,,
Body,Face,Emotes,^_^,\(^o^)/,,,
Body,Face,Emotes,^_^,^q^,,,
Body,Face,Emotes,>_<,,,,
Body,Face,Emotes,>_<,xd,,,
Body,Face,Emotes,>_<,x3,,,
Body,Face,Emotes,>_<,>o<,,,
Body,Face,Emotes,@_@,,,,
Body,Face,Emotes,>_@,,,,
Body,Face,Emotes,+_+,,,,
Body,Face,Emotes,+_-,,,,
Body,Face,Emotes,=_=,,,,
Body,Face,Emotes,t_t,,,,
Body,Face,Emotes,<o>_<o>,,,,
Body,Face,Emotes,<|>_<|>,,,,
Body,Face,Drawing Styles,eyebrows,,,,
Body,Face,Drawing Styles,eyebrows,eyebrows hidden by hair,,,
Body,Face,Drawing Styles,eyebrows,mismatched eyebrows,,,
Body,Face,Drawing Styles,eye / pupils,,,,
Body,Face,Drawing Styles,eye / pupils,constricted pupils,,,
Body,Face,Drawing Styles,eye / pupils,cross-eyed,,,
Body,Face,Drawing Styles,eye / pupils,wide-eyed,,,
Body,Face,Drawing Styles,nose,,,,
Body,Face,Drawing Styles,nose,dot nose,,,
Body,Face,Drawing Styles,nose,no nose,,,
Body,Face,Drawing Styles,mouth,chestnut mouth,,,
Body,Face,Drawing Styles,mouth,dot mouth,,,
Body,Face,Drawing Styles,mouth,mouth drool,,,
Body,Face,Drawing Styles,mouth,no mouth,,,
Body,Face,Drawing Styles,mouth,peanut mouth,,,
Body,Face,Drawing Styles,mouth,rectangular mouth,,,
Body,Face,Drawing Styles,mouth,sideways mouth,,,
Body,Face,Drawing Styles,mouth,split mouth,,,
Body,Face,Drawing Styles,mouth,Yurie mouth,,,
Body,Face,Drawing Styles,mouth,wavy mouth,,,
Body,Face,Drawing Styles,mob face,,,,
Body,Face,Meme Faces,angry dog noises,,,,
Body,Face,Meme Faces,awesome face,,,,
Body,Face,Meme Faces,essex face,,,,
Body,Face,Meme Faces,excalibur face,,,,
Body,Face,Meme Faces,face of the people who sank all their money into the fx,,,,
Body,Face,Meme Faces,gyate gyate,,,,
Body,Face,Meme Faces,henohenomoheji,,,,
Body,Face,Meme Faces,nonowa,,,,
Body,Face,Meme Faces,smiley face,,,,
Body,Face,Meme Faces,troll face,,,,
Body,Face,Meme Faces,uso da,,,,
Body,Face,Misc,foodgasm,,,,
Body,Face,Misc,portrait,,,,
Body,Face,Misc,profile,,,,
Body,Face,Looking at...,breast awe,,,,
Body,Face,Looking at...,food awe,,,,
Body,Face,Looking at...,muscle awe,,,,
